Currency Pair,Height,Price
VRSC/DAI.vETH,2757830,1.3789673547218484
VRSC/DAI.vETH,2757860,1.3473657291684393
VRSC/DAI.vETH,2757890,2.91206082025651
VRSC/DAI.vETH,2757920,2.8599579707364358
VRSC/DAI.vETH,2757950,2.396157959486633
VRSC/DAI.vETH,2757980,2.396157959486633
VRSC/DAI.vETH,2758010,2.396157959486633
VRSC/DAI.vETH,2758040,2.396157959486633
VRSC/DAI.vETH,2758070,2.396157959486633
VRSC/DAI.vETH,2758100,2.404607164188687
VRSC/DAI.vETH,2758130,2.404607164188687
VRSC/DAI.vETH,2758160,2.413538165553609
VRSC/DAI.vETH,2758190,2.413538165553609
VRSC/DAI.vETH,2758220,2.334019580028359
VRSC/DAI.vETH,2758250,1.9615378318831551
VRSC/DAI.vETH,2758280,1.9615378318831551
VRSC/DAI.vETH,2758310,1.9615378318831551
VRSC/DAI.vETH,2758340,2.0712170786883526
VRSC/DAI.vETH,2758370,2.0890894728874154
VRSC/DAI.vETH,2758400,2.0890894728874154
VRSC/DAI.vETH,2758430,1.4216469979979993
VRSC/DAI.vETH,2758460,1.3221596923573626
VRSC/DAI.vETH,2758490,1.3175495656340093
VRSC/DAI.vETH,2758520,1.3175495656340093
VRSC/DAI.vETH,2758550,1.3175495656340093
VRSC/DAI.vETH,2758580,1.3175495656340093
VRSC/DAI.vETH,2758610,1.3175495656340093
VRSC/DAI.vETH,2758640,1.3239138816908256
VRSC/DAI.vETH,2758670,1.3239138816908256
VRSC/DAI.vETH,2758700,1.3239138816908256
VRSC/DAI.vETH,2758730,1.3239138816908256
VRSC/DAI.vETH,2758760,1.330106465769741
VRSC/DAI.vETH,2758790,1.2329476885651378
VRSC/DAI.vETH,2758820,1.1393139030390658
VRSC/DAI.vETH,2758850,0.9642416192340222
VRSC/DAI.vETH,2758880,0.9106947792886021
VRSC/DAI.vETH,2758910,0.908389613597579
VRSC/DAI.vETH,2758940,1.0808682688026767
VRSC/DAI.vETH,2758970,1.0571171116317155
VRSC/DAI.vETH,2759000,0.9694102432931795
VRSC/DAI.vETH,2759030,0.9905422181595592
VRSC/DAI.vETH,2759060,0.9492661437963663
VRSC/DAI.vETH,2759090,0.9492661437963663
VRSC/DAI.vETH,2759120,0.9974057746773097
VRSC/DAI.vETH,2759150,0.9234368024348383
VRSC/DAI.vETH,2759180,0.9895483562123135
VRSC/DAI.vETH,2759210,0.9258692150349944
VRSC/DAI.vETH,2759240,0.9258637352973517
VRSC/DAI.vETH,2759270,0.9378306811395732
VRSC/DAI.vETH,2759300,0.9375977189960877
VRSC/DAI.vETH,2759330,0.9700377763295589
VRSC/DAI.vETH,2759360,0.897483680074575
VRSC/DAI.vETH,2759390,0.8970723248863718
VRSC/DAI.vETH,2759420,0.9642880412685552
VRSC/DAI.vETH,2759450,0.9663556004704891
VRSC/DAI.vETH,2759480,0.9470299188387756
VRSC/DAI.vETH,2759510,0.9472235032785976
VRSC/DAI.vETH,2759540,0.948514482837552
VRSC/DAI.vETH,2759570,0.9491891687669537
VRSC/DAI.vETH,2759600,0.9487965665381912
VRSC/DAI.vETH,2759630,0.9447857202144245
VRSC/DAI.vETH,2759660,0.9403485360521348
VRSC/DAI.vETH,2759690,0.9346412251068752
VRSC/DAI.vETH,2759720,0.8532904689142489
VRSC/DAI.vETH,2759750,0.8530819257288724
VRSC/DAI.vETH,2759780,0.8521357221818902
VRSC/DAI.vETH,2759810,0.8390104917217428
VRSC/DAI.vETH,2759840,0.8417148843799207
VRSC/DAI.vETH,2759870,0.8301413939229363
VRSC/DAI.vETH,2759900,0.8301413939229363
VRSC/DAI.vETH,2759930,0.819642451535305
VRSC/DAI.vETH,2759960,0.819642451535305
VRSC/DAI.vETH,2759990,0.8197584417060704
VRSC/DAI.vETH,2760020,0.810740754757363
VRSC/DAI.vETH,2760050,0.8048538656465842
VRSC/DAI.vETH,2760080,0.8044582305740775
VRSC/DAI.vETH,2760110,0.8138968669121339
VRSC/DAI.vETH,2760140,0.8096807876166477
VRSC/DAI.vETH,2760170,0.8009755372636607
VRSC/DAI.vETH,2760200,0.7981316168218808
VRSC/DAI.vETH,2760230,0.8178125056381349
VRSC/DAI.vETH,2760260,0.8154925860637087
VRSC/DAI.vETH,2760290,0.7986431177845018
VRSC/DAI.vETH,2760320,0.7933220916337156
VRSC/DAI.vETH,2760350,0.7931592996752713
VRSC/DAI.vETH,2760380,0.7931588887410168
VRSC/DAI.vETH,2760410,0.7931588887410168
VRSC/DAI.vETH,2760440,0.8018565341564732
VRSC/DAI.vETH,2760470,0.7773327161041322
VRSC/DAI.vETH,2760500,0.7693906007296847
VRSC/DAI.vETH,2760530,0.76074263840289
VRSC/DAI.vETH,2760560,0.7492877726059016
VRSC/DAI.vETH,2760590,0.7492325168237475
VRSC/DAI.vETH,2760620,0.7492325168237475
VRSC/DAI.vETH,2760650,0.7492325168237475
VRSC/DAI.vETH,2760680,0.7492325168237475
VRSC/DAI.vETH,2760710,0.7488857755182445
VRSC/DAI.vETH,2760740,0.7500905269174236
VRSC/DAI.vETH,2760770,0.7779221484782929
VRSC/DAI.vETH,2760800,0.7779221495559525
VRSC/DAI.vETH,2760830,0.7695350792874945
VRSC/DAI.vETH,2760860,0.7695309874776264
VRSC/DAI.vETH,2760890,0.7654918860021253
VRSC/DAI.vETH,2760920,0.7581385213660838
VRSC/DAI.vETH,2760950,0.7429000768274183
VRSC/DAI.vETH,2760980,0.7277488419233362
VRSC/DAI.vETH,2761010,0.7278271801665388
VRSC/DAI.vETH,2761040,0.7278271801665388
VRSC/DAI.vETH,2761070,0.7278733300423548
VRSC/DAI.vETH,2761100,0.7278735149909602
VRSC/DAI.vETH,2761130,0.7279290678184039
VRSC/DAI.vETH,2761160,0.7279290678184039
VRSC/DAI.vETH,2761190,0.7210727548180343
VRSC/DAI.vETH,2761220,0.7240504966689514
VRSC/DAI.vETH,2761250,0.7241740016145638
VRSC/DAI.vETH,2761280,0.7241740016145638
VRSC/DAI.vETH,2761310,0.7205912757774833
VRSC/DAI.vETH,2761340,0.7137986050434139
VRSC/DAI.vETH,2761370,0.7264256837878023
VRSC/DAI.vETH,2761400,0.7121495721823154
VRSC/DAI.vETH,2761430,0.7077906915620373
VRSC/DAI.vETH,2761460,0.7077906915620373
VRSC/DAI.vETH,2761490,0.6993593787262967
VRSC/DAI.vETH,2761520,0.6993593872695472
VRSC/DAI.vETH,2761550,0.6994613555171354
VRSC/DAI.vETH,2761580,0.6994613555171354
VRSC/DAI.vETH,2761610,0.6994613555171354
VRSC/DAI.vETH,2761640,0.6994613555171354
VRSC/DAI.vETH,2761670,0.6994613557448682
VRSC/DAI.vETH,2761700,0.6927262577478895
VRSC/DAI.vETH,2761730,0.6927262577478895
VRSC/DAI.vETH,2761760,0.6861029825133975
VRSC/DAI.vETH,2761790,0.6861489078102331
VRSC/DAI.vETH,2761820,0.6861489079410448
VRSC/DAI.vETH,2761850,0.6857341589741692
VRSC/DAI.vETH,2761880,0.6857341589741692
VRSC/DAI.vETH,2761910,0.6929047743234585
VRSC/DAI.vETH,2761940,0.6929047743234585
VRSC/DAI.vETH,2761970,0.6803493170001274
VRSC/DAI.vETH,2762000,0.6704689895527132
VRSC/DAI.vETH,2762030,0.6699784501168851
VRSC/DAI.vETH,2762060,0.6649915052623954
VRSC/DAI.vETH,2762090,0.6690318501091574
VRSC/DAI.vETH,2762120,0.6721298699755749
VRSC/DAI.vETH,2762150,0.672132985071179
VRSC/DAI.vETH,2762180,0.6879195118439516
VRSC/DAI.vETH,2762210,0.6879195118439516
VRSC/DAI.vETH,2762240,0.6871011850202552
VRSC/DAI.vETH,2762270,0.6933622435583251
VRSC/DAI.vETH,2762300,0.6933623445212094
VRSC/DAI.vETH,2762330,0.6933623445212094
VRSC/DAI.vETH,2762360,0.6933623445212094
VRSC/DAI.vETH,2762390,0.6933624531301837
VRSC/DAI.vETH,2762420,0.6933624531301837
VRSC/DAI.vETH,2762450,0.6933624531301837
VRSC/DAI.vETH,2762480,0.6933627567263574
VRSC/DAI.vETH,2762510,0.6933627567263574
VRSC/DAI.vETH,2762540,0.6933627567263574
VRSC/DAI.vETH,2762570,0.6934391582438496
VRSC/DAI.vETH,2762600,0.6638924387000099
VRSC/DAI.vETH,2762630,0.6638924387000099
VRSC/DAI.vETH,2762660,0.6716251341478844
VRSC/DAI.vETH,2762690,0.679425223467494
VRSC/DAI.vETH,2762720,0.6790421606527764
VRSC/DAI.vETH,2762750,0.6796018188027603
VRSC/DAI.vETH,2762780,0.6786282302802109
VRSC/DAI.vETH,2762810,0.6786282302802109
VRSC/DAI.vETH,2762840,0.6705998422833266
VRSC/DAI.vETH,2762870,0.6695439144341159
VRSC/DAI.vETH,2762900,0.6773336092298787
VRSC/DAI.vETH,2762930,0.6836495584346108
VRSC/DAI.vETH,2762960,0.6836495584346108
VRSC/DAI.vETH,2762990,0.6836495584346108
VRSC/DAI.vETH,2763020,0.6836505659672827
VRSC/DAI.vETH,2763050,0.6836505659672827
VRSC/DAI.vETH,2763080,0.6836505659672827
VRSC/DAI.vETH,2763110,0.6867583361680559
VRSC/DAI.vETH,2763140,0.7177421281823696
VRSC/DAI.vETH,2763170,0.7177420737100678
VRSC/DAI.vETH,2763200,0.7227756828962745
VRSC/DAI.vETH,2763230,0.7301462771381811
VRSC/DAI.vETH,2763260,0.7408789645445918
VRSC/DAI.vETH,2763290,0.7387040372473014
VRSC/DAI.vETH,2763320,0.7387040372473014
VRSC/DAI.vETH,2763350,0.7574137923869618
VRSC/DAI.vETH,2763380,0.7574137923869618
VRSC/DAI.vETH,2763410,0.7574137923869618
VRSC/DAI.vETH,2763440,0.7653921368717496
VRSC/DAI.vETH,2763470,0.7653921368717496
VRSC/DAI.vETH,2763500,0.7653921368717496
VRSC/DAI.vETH,2763530,0.7653921368717496
VRSC/DAI.vETH,2763560,0.7653921368717496
VRSC/DAI.vETH,2763590,0.7653921368717496
VRSC/DAI.vETH,2763620,0.7544332590374774
VRSC/DAI.vETH,2763650,0.7544332590374774
VRSC/DAI.vETH,2763680,0.7617367389682469
VRSC/DAI.vETH,2763710,0.7645425276329454
VRSC/DAI.vETH,2763740,0.7645425276329454
VRSC/DAI.vETH,2763770,0.764685196390773
VRSC/DAI.vETH,2763800,0.7644311098163694
VRSC/DAI.vETH,2763830,0.7644311098163694
VRSC/DAI.vETH,2763860,0.7644311098163694
VRSC/DAI.vETH,2763890,0.7830759459309731
VRSC/DAI.vETH,2763920,0.7830759459309731
VRSC/DAI.vETH,2763950,0.7830759459309731
VRSC/DAI.vETH,2763980,0.7830759459309731
VRSC/DAI.vETH,2764010,0.7830759459309731
VRSC/DAI.vETH,2764040,0.7830759459309731
VRSC/DAI.vETH,2764070,0.7250682755036765
VRSC/DAI.vETH,2764100,0.7250682755036765
VRSC/DAI.vETH,2764130,0.7250682755036765
VRSC/DAI.vETH,2764160,0.7250682755036765
VRSC/DAI.vETH,2764190,0.7198168035567728
VRSC/DAI.vETH,2764220,0.7198168035567728
VRSC/DAI.vETH,2764250,0.7160652379102223
VRSC/DAI.vETH,2764280,0.7019299793883996
VRSC/DAI.vETH,2764310,0.6950185222648584
VRSC/DAI.vETH,2764340,0.6950185222648584
VRSC/DAI.vETH,2764370,0.6512999351540313
VRSC/DAI.vETH,2764400,0.6421521849906121
VRSC/DAI.vETH,2764430,0.63729814525119
VRSC/DAI.vETH,2764460,0.6372981707667088
VRSC/DAI.vETH,2764490,0.6372981707667088
VRSC/DAI.vETH,2764520,0.6453948069513294
VRSC/DAI.vETH,2764550,0.6453948069513294
VRSC/DAI.vETH,2764580,0.6453948069513294
VRSC/DAI.vETH,2764610,0.6453948069513294
VRSC/DAI.vETH,2764640,0.6453948069513294
VRSC/DAI.vETH,2764670,0.6453948069513294
VRSC/DAI.vETH,2764700,0.6453948069513294
VRSC/DAI.vETH,2764730,0.6454191840930075
VRSC/DAI.vETH,2764760,0.666727599414856
VRSC/DAI.vETH,2764790,0.6667277554752825
VRSC/DAI.vETH,2764820,0.6667277554752825
VRSC/DAI.vETH,2764850,0.6667277554752825
VRSC/DAI.vETH,2764880,0.6667277554752825
VRSC/DAI.vETH,2764910,0.6667310321081346
VRSC/DAI.vETH,2764940,0.6668912531177159
VRSC/DAI.vETH,2764970,0.651041721315376
VRSC/DAI.vETH,2765000,0.6442156931892264
VRSC/DAI.vETH,2765030,0.6440914604567485
VRSC/DAI.vETH,2765060,0.6403675100943045
VRSC/DAI.vETH,2765090,0.6391639470219583
VRSC/DAI.vETH,2765120,0.6391639478772709
VRSC/DAI.vETH,2765150,0.6331073195020743
VRSC/DAI.vETH,2765180,0.6406476076490234
VRSC/DAI.vETH,2765210,0.6406476076490234
VRSC/DAI.vETH,2765240,0.6406476076490234
VRSC/DAI.vETH,2765270,0.6408844974216316
VRSC/DAI.vETH,2765300,0.640979050609171
VRSC/DAI.vETH,2765330,0.640979050609171
VRSC/DAI.vETH,2765360,0.640979050609171
VRSC/DAI.vETH,2765390,0.640979050609171
VRSC/DAI.vETH,2765420,0.641073610899559
VRSC/DAI.vETH,2765450,0.6410705800497444
VRSC/DAI.vETH,2765480,0.6411700906801471
VRSC/DAI.vETH,2765510,0.6411700906801471
VRSC/DAI.vETH,2765540,0.6487343912456025
VRSC/DAI.vETH,2765570,0.6487343912456025
VRSC/DAI.vETH,2765600,0.6487343912456025
VRSC/DAI.vETH,2765630,0.6487343912456025
VRSC/DAI.vETH,2765660,0.6487343912456025
VRSC/DAI.vETH,2765690,0.6487343912456025
VRSC/DAI.vETH,2765720,0.6487343912456025
VRSC/DAI.vETH,2765750,0.6487343912456025
VRSC/DAI.vETH,2765780,0.6479377690600677
VRSC/DAI.vETH,2765810,0.647938618976184
VRSC/DAI.vETH,2765840,0.647938618976184
VRSC/DAI.vETH,2765870,0.6488835883685368
VRSC/DAI.vETH,2765900,0.6498300892309945
VRSC/DAI.vETH,2765930,0.6499245538085675
VRSC/DAI.vETH,2765960,0.6499875408235689
VRSC/DAI.vETH,2765990,0.6499844659524914
VRSC/DAI.vETH,2766020,0.6499844659524914
VRSC/DAI.vETH,2766050,0.6499844659524914
VRSC/DAI.vETH,2766080,0.6499844659524914
VRSC/DAI.vETH,2766110,0.6499844659524914
VRSC/DAI.vETH,2766140,0.6499844659524914
VRSC/DAI.vETH,2766170,0.6499844659524914
VRSC/DAI.vETH,2766200,0.6287848460244131
VRSC/DAI.vETH,2766230,0.6518131859808564
VRSC/DAI.vETH,2766260,0.6518131859808564
VRSC/DAI.vETH,2766290,0.6518131859808564
VRSC/DAI.vETH,2766320,0.6514435176709554
VRSC/DAI.vETH,2766350,0.6521857580707765
VRSC/DAI.vETH,2766380,0.6489884949277588
VRSC/DAI.vETH,2766410,0.6492833220905324
VRSC/DAI.vETH,2766440,0.6492833220905324
VRSC/DAI.vETH,2766470,0.6418806947881999
VRSC/DAI.vETH,2766500,0.6418806947881999
VRSC/DAI.vETH,2766530,0.6418806947881999
VRSC/DAI.vETH,2766560,0.6418806947881999
VRSC/DAI.vETH,2766590,0.6418806947881999
VRSC/DAI.vETH,2766620,0.6418816477534852
VRSC/DAI.vETH,2766650,0.6418816477534852
VRSC/DAI.vETH,2766680,0.6418816477534852
VRSC/DAI.vETH,2766710,0.6418816477534852
VRSC/DAI.vETH,2766740,0.6418816477534852
VRSC/DAI.vETH,2766770,0.6641933969075648
VRSC/DAI.vETH,2766800,0.6641942644401521
VRSC/DAI.vETH,2766830,0.6641942644401521
VRSC/DAI.vETH,2766860,0.66255447559497
VRSC/DAI.vETH,2766890,0.66255447559497
VRSC/DAI.vETH,2766920,0.66255447559497
VRSC/DAI.vETH,2766950,0.662487411536305
VRSC/DAI.vETH,2766980,0.6495012820994022
VRSC/DAI.vETH,2767010,0.6414633667600578
VRSC/DAI.vETH,2767040,0.6365126065150855
VRSC/DAI.vETH,2767070,0.6365126065150855
VRSC/DAI.vETH,2767100,0.620081861989822
VRSC/DAI.vETH,2767130,0.6207339141237557
VRSC/DAI.vETH,2767160,0.6207339141237557
VRSC/DAI.vETH,2767190,0.6207339141237557
VRSC/DAI.vETH,2767220,0.6207339141237557
VRSC/DAI.vETH,2767250,0.630105442840728
VRSC/DAI.vETH,2767280,0.6253855431504705
VRSC/DAI.vETH,2767310,0.6175097664658903
VRSC/DAI.vETH,2767340,0.619984050846065
VRSC/DAI.vETH,2767370,0.629331918901123
VRSC/DAI.vETH,2767400,0.62935754980032
VRSC/DAI.vETH,2767430,0.6266057636761588
VRSC/DAI.vETH,2767460,0.6265114850807282
VRSC/DAI.vETH,2767490,0.6265371156068515
VRSC/DAI.vETH,2767520,0.6265375424037706
VRSC/DAI.vETH,2767550,0.6215317311357995
VRSC/DAI.vETH,2767580,0.6174689670571641
VRSC/DAI.vETH,2767610,0.6189951572568083
VRSC/DAI.vETH,2767640,0.621600240010594
VRSC/DAI.vETH,2767670,0.6188173976659632
VRSC/DAI.vETH,2767700,0.6191216258057316
VRSC/DAI.vETH,2767730,0.6247506459288154
VRSC/DAI.vETH,2767760,0.6234197975494415
VRSC/DAI.vETH,2767790,0.6278881537673435
VRSC/DAI.vETH,2767820,0.6278881537673435
VRSC/DAI.vETH,2767850,0.6279657092506606
VRSC/DAI.vETH,2767880,0.6514804745353934
VRSC/DAI.vETH,2767910,0.6435230530222583
VRSC/DAI.vETH,2767940,0.6435230530222583
