Currency Pair,Height,Price
VRSC/MKR.vETH,2757830,0.0007375366406118882
VRSC/MKR.vETH,2757860,0.0007207598850221453
VRSC/MKR.vETH,2757890,0.0018080549454549868
VRSC/MKR.vETH,2757920,0.0017915801310248016
VRSC/MKR.vETH,2757950,0.0015010391883163805
VRSC/MKR.vETH,2757980,0.0015010391883163805
VRSC/MKR.vETH,2758010,0.0015010391883163805
VRSC/MKR.vETH,2758040,0.001504044858502964
VRSC/MKR.vETH,2758070,0.001504044858502964
VRSC/MKR.vETH,2758100,0.001504044858502964
VRSC/MKR.vETH,2758130,0.001504044858502964
VRSC/MKR.vETH,2758160,0.0015477770189388231
VRSC/MKR.vETH,2758190,0.0015488981816274695
VRSC/MKR.vETH,2758220,0.0015449662732230287
VRSC/MKR.vETH,2758250,0.001298408042435392
VRSC/MKR.vETH,2758280,0.001298408042435392
VRSC/MKR.vETH,2758310,0.001298408042435392
VRSC/MKR.vETH,2758340,0.0012977612365363178
VRSC/MKR.vETH,2758370,0.0012966037758976904
VRSC/MKR.vETH,2758400,0.001310172496047163
VRSC/MKR.vETH,2758430,0.0009002394040190029
VRSC/MKR.vETH,2758460,0.0008372403663792039
VRSC/MKR.vETH,2758490,0.0008343210638099105
VRSC/MKR.vETH,2758520,0.0008343210638099105
VRSC/MKR.vETH,2758550,0.0008343210638099105
VRSC/MKR.vETH,2758580,0.0008343210638099105
VRSC/MKR.vETH,2758610,0.00083911837766571
VRSC/MKR.vETH,2758640,0.0008552820643721466
VRSC/MKR.vETH,2758670,0.0008552820643721466
VRSC/MKR.vETH,2758700,0.0008552820643721466
VRSC/MKR.vETH,2758730,0.0008564591588296765
VRSC/MKR.vETH,2758760,0.0008564591588296765
VRSC/MKR.vETH,2758790,0.0008060832574694884
VRSC/MKR.vETH,2758820,0.0007850317876996517
VRSC/MKR.vETH,2758850,0.0006904301814121846
VRSC/MKR.vETH,2758880,0.0006861403596451867
VRSC/MKR.vETH,2758910,0.0006837329313759418
VRSC/MKR.vETH,2758940,0.0008135545354488726
VRSC/MKR.vETH,2758970,0.000816539355511838
VRSC/MKR.vETH,2759000,0.0007313294706810862
VRSC/MKR.vETH,2759030,0.0006574848575526014
VRSC/MKR.vETH,2759060,0.0006930145901648678
VRSC/MKR.vETH,2759090,0.0006930145901648678
VRSC/MKR.vETH,2759120,0.0006535781919328783
VRSC/MKR.vETH,2759150,0.0007062429563693472
VRSC/MKR.vETH,2759180,0.0006637313102451435
VRSC/MKR.vETH,2759210,0.0006971698668797108
VRSC/MKR.vETH,2759240,0.0006971654253292267
VRSC/MKR.vETH,2759270,0.0006958234459941122
VRSC/MKR.vETH,2759300,0.0006716503347719053
VRSC/MKR.vETH,2759330,0.0006716560207488992
VRSC/MKR.vETH,2759360,0.0006358146770528002
VRSC/MKR.vETH,2759390,0.0006319660970044777
VRSC/MKR.vETH,2759420,0.000660816473851129
VRSC/MKR.vETH,2759450,0.0006608166808461931
VRSC/MKR.vETH,2759480,0.0006608114887605544
VRSC/MKR.vETH,2759510,0.0006606934075704069
VRSC/MKR.vETH,2759540,0.0006603222851750199
VRSC/MKR.vETH,2759570,0.0006600861820970166
VRSC/MKR.vETH,2759600,0.0006593152153326134
VRSC/MKR.vETH,2759630,0.0006566793025706543
VRSC/MKR.vETH,2759660,0.0006551355488348845
VRSC/MKR.vETH,2759690,0.0006532160317792918
VRSC/MKR.vETH,2759720,0.0006258992594525405
VRSC/MKR.vETH,2759750,0.0006217304468250616
VRSC/MKR.vETH,2759780,0.0006205159504177217
VRSC/MKR.vETH,2759810,0.0006131535699577762
VRSC/MKR.vETH,2759840,0.0006131202773991664
VRSC/MKR.vETH,2759870,0.0006078135795622242
VRSC/MKR.vETH,2759900,0.0006078135795622242
VRSC/MKR.vETH,2759930,0.00060223645796031
VRSC/MKR.vETH,2759960,0.00060223645796031
VRSC/MKR.vETH,2759990,0.0005507243152740879
VRSC/MKR.vETH,2760020,0.0005444503926657333
VRSC/MKR.vETH,2760050,0.0005404972098491899
VRSC/MKR.vETH,2760080,0.0005429152589578167
VRSC/MKR.vETH,2760110,0.0005450850731183003
VRSC/MKR.vETH,2760140,0.0005516183535122727
VRSC/MKR.vETH,2760170,0.000547298498660052
VRSC/MKR.vETH,2760200,0.0005448282209722969
VRSC/MKR.vETH,2760230,0.0005436863101392703
VRSC/MKR.vETH,2760260,0.0005421438901569455
VRSC/MKR.vETH,2760290,0.0005402155981967197
VRSC/MKR.vETH,2760320,0.0005382546995086492
VRSC/MKR.vETH,2760350,0.000538170516809155
VRSC/MKR.vETH,2760380,0.0005381703079076951
VRSC/MKR.vETH,2760410,0.0005381703079076951
VRSC/MKR.vETH,2760440,0.0005440724158579952
VRSC/MKR.vETH,2760470,0.000535704123411948
VRSC/MKR.vETH,2760500,0.000532960074479257
VRSC/MKR.vETH,2760530,0.0005302441378776988
VRSC/MKR.vETH,2760560,0.0005222585099140548
VRSC/MKR.vETH,2760590,0.0005217578266998856
VRSC/MKR.vETH,2760620,0.0005217578266998856
VRSC/MKR.vETH,2760650,0.0005217578266998856
VRSC/MKR.vETH,2760680,0.0005217578266998856
VRSC/MKR.vETH,2760710,0.0005215163902487896
VRSC/MKR.vETH,2760740,0.000521935657720025
VRSC/MKR.vETH,2760770,0.0005413015432516671
VRSC/MKR.vETH,2760800,0.0005413008501119565
VRSC/MKR.vETH,2760830,0.0005382489262876308
VRSC/MKR.vETH,2760860,0.0005382437992149718
VRSC/MKR.vETH,2760890,0.0005354174703793055
VRSC/MKR.vETH,2760920,0.0005302708386030347
VRSC/MKR.vETH,2760950,0.0005248499492093506
VRSC/MKR.vETH,2760980,0.0005193805695485076
VRSC/MKR.vETH,2761010,0.0005193803937842745
VRSC/MKR.vETH,2761040,0.0005193803937842745
VRSC/MKR.vETH,2761070,0.0005191627473696782
VRSC/MKR.vETH,2761100,0.0005194124491411025
VRSC/MKR.vETH,2761130,0.0005193732763664894
VRSC/MKR.vETH,2761160,0.0005193732763664894
VRSC/MKR.vETH,2761190,0.0005093913603491408
VRSC/MKR.vETH,2761220,0.0005136826458676613
VRSC/MKR.vETH,2761250,0.0005137705180469007
VRSC/MKR.vETH,2761280,0.0005137705180469007
VRSC/MKR.vETH,2761310,0.0005087001638893588
VRSC/MKR.vETH,2761340,0.000498885739266545
VRSC/MKR.vETH,2761370,0.0005077110626208693
VRSC/MKR.vETH,2761400,0.000502696778970742
VRSC/MKR.vETH,2761430,0.0004971650280964635
VRSC/MKR.vETH,2761460,0.0004971650280964635
VRSC/MKR.vETH,2761490,0.0004912424661323846
VRSC/MKR.vETH,2761520,0.0004912915053908367
VRSC/MKR.vETH,2761550,0.0004913631558958108
VRSC/MKR.vETH,2761580,0.0004913631558958108
VRSC/MKR.vETH,2761610,0.0004913631558958108
VRSC/MKR.vETH,2761640,0.0004913631558958108
VRSC/MKR.vETH,2761670,0.0004913629009363183
VRSC/MKR.vETH,2761700,0.0004889912221826436
VRSC/MKR.vETH,2761730,0.0004889912221826436
VRSC/MKR.vETH,2761760,0.00048431589276421555
VRSC/MKR.vETH,2761790,0.00048434786286406003
VRSC/MKR.vETH,2761820,0.000484347752736139
VRSC/MKR.vETH,2761850,0.00048405563920612255
VRSC/MKR.vETH,2761880,0.00048405563920612255
VRSC/MKR.vETH,2761910,0.0004790511156847149
VRSC/MKR.vETH,2761940,0.0004790511156847149
VRSC/MKR.vETH,2761970,0.0004791268904998586
VRSC/MKR.vETH,2762000,0.00046459061584201006
VRSC/MKR.vETH,2762030,0.00046425070449318214
VRSC/MKR.vETH,2762060,0.00046143428043612396
VRSC/MKR.vETH,2762090,0.000452625583843535
VRSC/MKR.vETH,2762120,0.0004489852432300236
VRSC/MKR.vETH,2762150,0.00044898324725213263
VRSC/MKR.vETH,2762180,0.0004562974219826779
VRSC/MKR.vETH,2762210,0.0004562974219826779
VRSC/MKR.vETH,2762240,0.0004556929306350364
VRSC/MKR.vETH,2762270,0.00045984317557737375
VRSC/MKR.vETH,2762300,0.000459842556425392
VRSC/MKR.vETH,2762330,0.000459842556425392
VRSC/MKR.vETH,2762360,0.000459842556425392
VRSC/MKR.vETH,2762390,0.0004604184082311554
VRSC/MKR.vETH,2762420,0.0004604184082311554
VRSC/MKR.vETH,2762450,0.0004604184082311554
VRSC/MKR.vETH,2762480,0.00046041779842776506
VRSC/MKR.vETH,2762510,0.00046041779842776506
VRSC/MKR.vETH,2762540,0.00046041779842776506
VRSC/MKR.vETH,2762570,0.0004604431612104112
VRSC/MKR.vETH,2762600,0.0004594847939492533
VRSC/MKR.vETH,2762630,0.0004594847939492533
VRSC/MKR.vETH,2762660,0.00045948612174733574
VRSC/MKR.vETH,2762690,0.0004630885391857076
VRSC/MKR.vETH,2762720,0.00046282744790861516
VRSC/MKR.vETH,2762750,0.000461899899416574
VRSC/MKR.vETH,2762780,0.00046057727117319614
VRSC/MKR.vETH,2762810,0.00046057727117319614
VRSC/MKR.vETH,2762840,0.00046057422501314104
VRSC/MKR.vETH,2762870,0.00045731991414554293
VRSC/MKR.vETH,2762900,0.00045155500504537863
VRSC/MKR.vETH,2762930,0.0004558481141999099
VRSC/MKR.vETH,2762960,0.0004558481141999099
VRSC/MKR.vETH,2762990,0.0004558481141999099
VRSC/MKR.vETH,2763020,0.00045584873109957803
VRSC/MKR.vETH,2763050,0.00045584873109957803
VRSC/MKR.vETH,2763080,0.00045584873109957803
VRSC/MKR.vETH,2763110,0.0004579203680138595
VRSC/MKR.vETH,2763140,0.00047824273958096015
VRSC/MKR.vETH,2763170,0.00047824271240156686
VRSC/MKR.vETH,2763200,0.0004815964022486914
VRSC/MKR.vETH,2763230,0.00048565245757171244
VRSC/MKR.vETH,2763260,0.0004927909460986992
VRSC/MKR.vETH,2763290,0.0004904819254372939
VRSC/MKR.vETH,2763320,0.0004904819254372939
VRSC/MKR.vETH,2763350,0.00048509400614739736
VRSC/MKR.vETH,2763380,0.00048509400614739736
VRSC/MKR.vETH,2763410,0.00048509400614739736
VRSC/MKR.vETH,2763440,0.00048509418755238783
VRSC/MKR.vETH,2763470,0.00048509418755238783
VRSC/MKR.vETH,2763500,0.00048509418755238783
VRSC/MKR.vETH,2763530,0.00048509418755238783
VRSC/MKR.vETH,2763560,0.00048509418755238783
VRSC/MKR.vETH,2763590,0.00048509418755238783
VRSC/MKR.vETH,2763620,0.0004781489134821763
VRSC/MKR.vETH,2763650,0.0004781489134821763
VRSC/MKR.vETH,2763680,0.0004912622269653709
VRSC/MKR.vETH,2763710,0.0004912626782898993
VRSC/MKR.vETH,2763740,0.0004912626782898993
VRSC/MKR.vETH,2763770,0.000491263853849026
VRSC/MKR.vETH,2763800,0.0004912638950227301
VRSC/MKR.vETH,2763830,0.0004912638950227301
VRSC/MKR.vETH,2763860,0.0004912638950227301
VRSC/MKR.vETH,2763890,0.0005032460288456526
VRSC/MKR.vETH,2763920,0.0005032460288456526
VRSC/MKR.vETH,2763950,0.0005032460288456526
VRSC/MKR.vETH,2763980,0.0005032460288456526
VRSC/MKR.vETH,2764010,0.0005032460288456526
VRSC/MKR.vETH,2764040,0.0005032460288456526
VRSC/MKR.vETH,2764070,0.00047796704286971487
VRSC/MKR.vETH,2764100,0.00047796704286971487
VRSC/MKR.vETH,2764130,0.00047796704286971487
VRSC/MKR.vETH,2764160,0.00047796704286971487
VRSC/MKR.vETH,2764190,0.00047784574631739505
VRSC/MKR.vETH,2764220,0.00047784574631739505
VRSC/MKR.vETH,2764250,0.00048160542211087286
VRSC/MKR.vETH,2764280,0.0004751076760437669
VRSC/MKR.vETH,2764310,0.0004727625568479616
VRSC/MKR.vETH,2764340,0.0004727625568479616
VRSC/MKR.vETH,2764370,0.00045425667655700746
VRSC/MKR.vETH,2764400,0.0004415876133066152
VRSC/MKR.vETH,2764430,0.000435193787641193
VRSC/MKR.vETH,2764460,0.0004351939702048106
VRSC/MKR.vETH,2764490,0.0004351939702048106
VRSC/MKR.vETH,2764520,0.0004407226335976214
VRSC/MKR.vETH,2764550,0.0004407226335976214
VRSC/MKR.vETH,2764580,0.0004407226335976214
VRSC/MKR.vETH,2764610,0.0004407226335976214
VRSC/MKR.vETH,2764640,0.0004407226335976214
VRSC/MKR.vETH,2764670,0.0004407226335976214
VRSC/MKR.vETH,2764700,0.0004407226335976214
VRSC/MKR.vETH,2764730,0.0004407392800874354
VRSC/MKR.vETH,2764760,0.0004403360550376546
VRSC/MKR.vETH,2764790,0.0004407494519217191
VRSC/MKR.vETH,2764820,0.0004407494519217191
VRSC/MKR.vETH,2764850,0.0004407494519217191
VRSC/MKR.vETH,2764880,0.0004407494519217191
VRSC/MKR.vETH,2764910,0.00044075357673252193
VRSC/MKR.vETH,2764940,0.0004408594566288549
VRSC/MKR.vETH,2764970,0.00044385114741539363
VRSC/MKR.vETH,2765000,0.00044856242521943253
VRSC/MKR.vETH,2765030,0.000442198914009487
VRSC/MKR.vETH,2765060,0.0004436121205538699
VRSC/MKR.vETH,2765090,0.00044277782892899244
